'Elapsed time','ECG ECG'
'seconds','mV'
48.772,0.105
48.774,0.115
48.776,0.125
48.778,0.132
48.780,0.138
48.782,0.144
48.784,0.150
48.786,0.158
48.788,0.166
48.790,0.175
48.792,0.181
48.794,0.186
48.796,0.189
48.798,0.192
48.800,0.194
48.802,0.197
48.804,0.199
48.806,0.202
48.808,0.205
48.810,0.209
48.812,0.213
48.814,0.219
48.816,0.226
48.818,0.233
48.820,0.238
48.822,0.242
48.824,0.243
48.826,0.239
48.828,0.232
48.830,0.221
48.832,0.208
48.834,0.195
48.836,0.183
48.838,0.172
48.840,0.162
48.842,0.153
48.844,0.143
48.846,0.132
48.848,0.119
48.850,0.106
48.852,0.093
48.854,0.081
48.856,0.070
48.858,0.060
48.860,0.050
48.862,0.040
48.864,0.030
48.866,0.021
48.868,0.012
48.870,0.004
48.872,-0.003
48.874,-0.009
48.876,-0.015
48.878,-0.021
48.880,-0.027
48.882,-0.032
48.884,-0.037
48.886,-0.040
48.888,-0.043
48.890,-0.045
48.892,-0.048
48.894,-0.050
48.896,-0.052
48.898,-0.054
48.900,-0.055
48.902,-0.055
48.904,-0.055
48.906,-0.054
48.908,-0.052
48.910,-0.051
48.912,-0.051
48.914,-0.052
48.916,-0.054
48.918,-0.057
48.920,-0.059
48.922,-0.060
48.924,-0.058
48.926,-0.055
48.928,-0.050
48.930,-0.044
48.932,-0.041
48.934,-0.040
48.936,-0.041
48.938,-0.045
48.940,-0.049
48.942,-0.053
48.944,-0.056
48.946,-0.058
48.948,-0.060
48.950,-0.060
48.952,-0.058
48.954,-0.056
48.956,-0.052
48.958,-0.049
48.960,-0.048
48.962,-0.050
48.964,-0.055
48.966,-0.060
48.968,-0.065
48.970,-0.068
48.972,-0.067
48.974,-0.064
48.976,-0.059
48.978,-0.054
48.980,-0.050
48.982,-0.048
48.984,-0.047
48.986,-0.047
48.988,-0.048
48.990,-0.049
48.992,-0.051
48.994,-0.053
48.996,-0.056
48.998,-0.060
49.000,-0.061
49.002,-0.061
49.004,-0.058
49.006,-0.054
49.008,-0.050
49.010,-0.048
49.012,-0.050
49.014,-0.053
49.016,-0.058
49.018,-0.061
49.020,-0.063
49.022,-0.061
49.024,-0.058
49.026,-0.055
49.028,-0.054
49.030,-0.054
49.032,-0.055
49.034,-0.056
49.036,-0.057
49.038,-0.057
49.040,-0.057
49.042,-0.056
49.044,-0.057
49.046,-0.059
49.048,-0.062
49.050,-0.065
49.052,-0.067
49.054,-0.068
49.056,-0.067
49.058,-0.064
49.060,-0.060
49.062,-0.057
49.064,-0.055
49.066,-0.056
49.068,-0.057
49.070,-0.060
49.072,-0.063
49.074,-0.064
49.076,-0.064
49.078,-0.063
49.080,-0.062
49.082,-0.061
49.084,-0.061
49.086,-0.062
49.088,-0.062
49.090,-0.061
49.092,-0.058
49.094,-0.055
49.096,-0.052
49.098,-0.048
49.100,-0.046
49.102,-0.045
49.104,-0.045
49.106,-0.045
49.108,-0.045
49.110,-0.046
49.112,-0.048
49.114,-0.050
49.116,-0.052
49.118,-0.055
49.120,-0.058
49.122,-0.060
49.124,-0.060
49.126,-0.057
49.128,-0.054
49.130,-0.049
49.132,-0.046
49.134,-0.046
49.136,-0.047
49.138,-0.052
49.140,-0.058
49.142,-0.064
49.144,-0.068
49.146,-0.070
49.148,-0.068
49.150,-0.063
49.152,-0.056
49.154,-0.050
49.156,-0.045
49.158,-0.042
49.160,-0.042
49.162,-0.045
49.164,-0.047
49.166,-0.049
49.168,-0.050
49.170,-0.048
49.172,-0.045
49.174,-0.041
49.176,-0.037
49.178,-0.032
49.180,-0.028
49.182,-0.025
49.184,-0.023
49.186,-0.023
49.188,-0.024
49.190,-0.026
49.192,-0.028
49.194,-0.028
49.196,-0.027
49.198,-0.023
49.200,-0.016
49.202,-0.009
49.204,-0.000
49.206,0.007
49.208,0.013
49.210,0.016
49.212,0.016
49.214,0.013
49.216,0.010
49.218,0.007
49.220,0.007
49.222,0.010
49.224,0.015
49.226,0.022
49.228,0.027
49.230,0.031
49.232,0.032
49.234,0.029
49.236,0.024
49.238,0.017
49.240,0.009
49.242,0.002
49.244,-0.005
49.246,-0.011
49.248,-0.018
49.250,-0.025
49.252,-0.032
49.254,-0.039
49.256,-0.046
49.258,-0.051
49.260,-0.056
49.262,-0.059
49.264,-0.063
49.266,-0.067
49.268,-0.072
49.270,-0.076
49.272,-0.080
49.274,-0.082
49.276,-0.080
49.278,-0.076
49.280,-0.070
49.282,-0.063
49.284,-0.056
49.286,-0.053
49.288,-0.052
49.290,-0.055
49.292,-0.060
49.294,-0.067
49.296,-0.074
49.298,-0.079
49.300,-0.082
49.302,-0.080
49.304,-0.074
49.306,-0.065
49.308,-0.056
49.310,-0.049
49.312,-0.047
49.314,-0.051
49.316,-0.060
49.318,-0.074
49.320,-0.089
49.322,-0.101
49.324,-0.110
49.326,-0.112
49.328,-0.105
49.330,-0.087
49.332,-0.057
49.334,-0.011
49.336,0.051
49.338,0.129
49.340,0.220
49.342,0.319
49.344,0.417
49.346,0.509
49.348,0.587
49.350,0.645
49.352,0.678
49.354,0.680
49.356,0.646
49.358,0.572
49.360,0.458
49.362,0.311
49.364,0.145
49.366,-0.022
49.368,-0.172
49.370,-0.290
49.372,-0.368
49.374,-0.408
49.376,-0.417
49.378,-0.405
49.380,-0.382
49.382,-0.355
49.384,-0.330
49.386,-0.306
49.388,-0.286
49.390,-0.269
49.392,-0.252
49.394,-0.236
49.396,-0.217
49.398,-0.195
49.400,-0.167
49.402,-0.137
49.404,-0.107
49.406,-0.079
49.408,-0.059
49.410,-0.046
49.412,-0.043
49.414,-0.045
49.416,-0.052
49.418,-0.057
49.420,-0.060
49.422,-0.057
49.424,-0.049
49.426,-0.039
49.428,-0.029
49.430,-0.022
49.432,-0.020
49.434,-0.021
49.436,-0.024
49.438,-0.026
49.440,-0.026
49.442,-0.022
49.444,-0.016
49.446,-0.009
49.448,-0.004
49.450,-0.001
49.452,-0.001
49.454,-0.003
49.456,-0.006
49.458,-0.008
49.460,-0.008
49.462,-0.006
49.464,-0.004
49.466,-0.001
49.468,0.001
49.470,0.002
49.472,0.003
49.474,0.003
49.476,0.003
49.478,0.003
49.480,0.002
49.482,0.002
49.484,0.002
49.486,0.002
49.488,0.003
49.490,0.005
49.492,0.008
49.494,0.011
49.496,0.014
49.498,0.017
49.500,0.018
49.502,0.020
49.504,0.022
49.506,0.025
49.508,0.028
49.510,0.033
49.512,0.037
49.514,0.040
49.516,0.042
49.518,0.044
49.520,0.045
49.522,0.046
49.524,0.048
49.526,0.051
49.528,0.054
49.530,0.057
49.532,0.059
49.534,0.062
49.536,0.064
49.538,0.067
49.540,0.069
49.542,0.071
49.544,0.073
49.546,0.077
49.548,0.081
49.550,0.086
49.552,0.091
49.554,0.095
49.556,0.098
49.558,0.102
49.560,0.105
49.562,0.110
49.564,0.115
49.566,0.121
49.568,0.128
49.570,0.135
49.572,0.142
49.574,0.149
49.576,0.156
49.578,0.162
49.580,0.168
49.582,0.173
49.584,0.178
49.586,0.183
49.588,0.188
49.590,0.194
49.592,0.201
49.594,0.208
49.596,0.215
49.598,0.221
49.600,0.227
49.602,0.231
49.604,0.235
49.606,0.238
49.608,0.241
49.610,0.243
49.612,0.243
49.614,0.243
49.616,0.243
49.618,0.241
49.620,0.238
49.622,0.233
49.624,0.227
49.626,0.218
49.628,0.208
49.630,0.197
49.632,0.186
49.634,0.174
49.636,0.163
49.638,0.150
49.640,0.137
49.642,0.122
49.644,0.107
49.646,0.091
49.648,0.077
49.650,0.063
49.652,0.051
49.654,0.041
49.656,0.032
49.658,0.025
49.660,0.020
49.662,0.015
49.664,0.010
49.666,0.005
49.668,-0.001
49.670,-0.008
49.672,-0.014
49.674,-0.020
49.676,-0.024
49.678,-0.027
49.680,-0.030
49.682,-0.033
49.684,-0.035
49.686,-0.038
49.688,-0.041
49.690,-0.043
49.692,-0.045
49.694,-0.046
49.696,-0.047
49.698,-0.048
49.700,-0.050
49.702,-0.052
49.704,-0.054
49.706,-0.056
49.708,-0.058
49.710,-0.058
49.712,-0.057
49.714,-0.055
49.716,-0.053
49.718,-0.050
49.720,-0.049
49.722,-0.048
49.724,-0.049
49.726,-0.052
49.728,-0.057
49.730,-0.061
49.732,-0.066
49.734,-0.069
49.736,-0.070
49.738,-0.069
49.740,-0.067
49.742,-0.063
49.744,-0.059
49.746,-0.055
49.748,-0.052
49.750,-0.051
49.752,-0.052
49.754,-0.054
49.756,-0.058
49.758,-0.062
49.760,-0.065
49.762,-0.067
49.764,-0.066
49.766,-0.063
49.768,-0.059
49.770,-0.054
49.772,-0.051
49.774,-0.050
49.776,-0.052
49.778,-0.055
49.780,-0.057
49.782,-0.058
49.784,-0.057
49.786,-0.053
49.788,-0.048
49.790,-0.043
49.792,-0.040
49.794,-0.038
49.796,-0.039
49.798,-0.041
49.800,-0.044
49.802,-0.047
49.804,-0.048
49.806,-0.049
49.808,-0.048
49.810,-0.047
49.812,-0.044
49.814,-0.041
49.816,-0.039
49.818,-0.038
49.820,-0.039
49.822,-0.040
49.824,-0.043
49.826,-0.047
49.828,-0.050
49.830,-0.053
49.832,-0.054
49.834,-0.054
49.836,-0.052
49.838,-0.050
49.840,-0.048
49.842,-0.046
49.844,-0.046
49.846,-0.047
49.848,-0.049
49.850,-0.052
49.852,-0.056
49.854,-0.059
49.856,-0.062
49.858,-0.063
49.860,-0.062
49.862,-0.061
49.864,-0.059
49.866,-0.058
49.868,-0.059
49.870,-0.062
49.872,-0.066
49.874,-0.070
49.876,-0.071
49.878,-0.070
49.880,-0.066
49.882,-0.062
49.884,-0.057
49.886,-0.054
49.888,-0.053
49.890,-0.053
49.892,-0.055
49.894,-0.057
49.896,-0.061
49.898,-0.066
49.900,-0.071
49.902,-0.075
49.904,-0.077
49.906,-0.077
49.908,-0.074
49.910,-0.070
49.912,-0.065
49.914,-0.061
49.916,-0.058
49.918,-0.059
49.920,-0.061
49.922,-0.066
49.924,-0.071
49.926,-0.075
49.928,-0.078
49.930,-0.079
49.932,-0.077
49.934,-0.073
49.936,-0.068
49.938,-0.064
49.940,-0.061
49.942,-0.060
49.944,-0.060
49.946,-0.060
49.948,-0.060
49.950,-0.058
49.952,-0.054
49.954,-0.050
49.956,-0.046
49.958,-0.043
49.960,-0.041
49.962,-0.040
49.964,-0.039
49.966,-0.038
49.968,-0.037
49.970,-0.036
49.972,-0.036
49.974,-0.035
49.976,-0.032
49.978,-0.027
49.980,-0.020
49.982,-0.011
49.984,-0.003
49.986,0.004
49.988,0.009
49.990,0.011
49.992,0.011
49.994,0.010
49.996,0.009
49.998,0.009
50.000,0.010
50.002,0.011
50.004,0.012
50.006,0.014
50.008,0.016
50.010,0.017
50.012,0.015
50.014,0.012
50.016,0.008
50.018,0.003
50.020,-0.001
50.022,-0.007
50.024,-0.013
50.026,-0.021
50.028,-0.032
50.030,-0.045
50.032,-0.058
50.034,-0.070
50.036,-0.079
50.038,-0.084
50.040,-0.085
50.042,-0.085
50.044,-0.085
50.046,-0.084
50.048,-0.085
50.050,-0.086
50.052,-0.086
50.054,-0.087
50.056,-0.087
50.058,-0.085
50.060,-0.084
50.062,-0.082
50.064,-0.082
50.066,-0.082
50.068,-0.085
50.070,-0.088
50.072,-0.093
50.074,-0.097
50.076,-0.099
50.078,-0.099
50.080,-0.096
50.082,-0.090
50.084,-0.081
50.086,-0.073
50.088,-0.067
50.090,-0.064
50.092,-0.067
50.094,-0.075
50.096,-0.088
50.098,-0.104
50.100,-0.119
50.102,-0.131
50.104,-0.137
50.106,-0.133
50.108,-0.116
50.110,-0.086
50.112,-0.041
50.114,0.020
50.116,0.096
50.118,0.186
50.120,0.286
50.122,0.390
50.124,0.491
50.126,0.583
50.128,0.656
50.130,0.706
50.132,0.725
50.134,0.706
50.136,0.646
50.138,0.544
50.140,0.403
50.142,0.236
50.144,0.059
50.146,-0.106
50.148,-0.243
50.150,-0.340
50.152,-0.395
50.154,-0.415
50.156,-0.409
50.158,-0.389
50.160,-0.363
50.162,-0.336
50.164,-0.310
50.166,-0.284
50.168,-0.261
50.170,-0.241
50.172,-0.225
50.174,-0.210
50.176,-0.193
50.178,-0.172
50.180,-0.143
50.182,-0.107
50.184,-0.066
50.186,-0.027
50.188,0.007
50.190,0.032
50.192,0.049
50.194,0.059
50.196,0.066
50.198,0.074
50.200,0.083
50.202,0.092
50.204,0.099
50.206,0.101
50.208,0.097
50.210,0.088
50.212,0.075
50.214,0.061
50.216,0.049
50.218,0.041
50.220,0.037
50.222,0.035
50.224,0.033
50.226,0.029
50.228,0.023
50.230,0.014
50.232,0.005
50.234,-0.002
50.236,-0.006
50.238,-0.005
50.240,0.001
50.242,0.008
50.244,0.016
50.246,0.022
50.248,0.025
50.250,0.026
50.252,0.025
50.254,0.022
50.256,0.018
50.258,0.015
50.260,0.014
50.262,0.013
50.264,0.014
50.266,0.015
50.268,0.017
50.270,0.020
50.272,0.023
50.274,0.026
50.276,0.030
50.278,0.032
50.280,0.034
50.282,0.035
50.284,0.036
50.286,0.038
50.288,0.040
50.290,0.042
50.292,0.044
50.294,0.045
50.296,0.044
50.298,0.042
50.300,0.040
50.302,0.038
50.304,0.038
50.306,0.039
50.308,0.041
50.310,0.045
50.312,0.051
50.314,0.056
50.316,0.061
50.318,0.064
50.320,0.066
50.322,0.067
50.324,0.068
50.326,0.070
50.328,0.074
50.330,0.081
50.332,0.089
50.334,0.097
50.336,0.102
50.338,0.106
50.340,0.109
50.342,0.113
50.344,0.118
50.346,0.125
50.348,0.135
50.350,0.144
50.352,0.153
50.354,0.161
50.356,0.167
50.358,0.172
50.360,0.178
50.362,0.183
50.364,0.189
50.366,0.195
50.368,0.200
50.370,0.205
50.372,0.210
50.374,0.216
50.376,0.224
50.378,0.233
50.380,0.242
50.382,0.250
50.384,0.256
50.386,0.259
50.388,0.260
50.390,0.260
50.392,0.260
50.394,0.259
50.396,0.258
50.398,0.256
50.400,0.252
50.402,0.246
50.404,0.237
50.406,0.225
50.408,0.212
50.410,0.197
50.412,0.181
50.414,0.165
50.416,0.149
50.418,0.135
50.420,0.122
50.422,0.111
50.424,0.100
50.426,0.089
50.428,0.077
50.430,0.065
50.432,0.052
50.434,0.041
50.436,0.032
50.438,0.025
50.440,0.018
50.442,0.013
50.444,0.006
50.446,-0.000
50.448,-0.007
50.450,-0.014
50.452,-0.021
50.454,-0.028
50.456,-0.035
50.458,-0.041
50.460,-0.046
50.462,-0.049
50.464,-0.050
50.466,-0.049
50.468,-0.046
50.470,-0.043
50.472,-0.041
50.474,-0.041
50.476,-0.043
50.478,-0.047
50.480,-0.052
50.482,-0.057
50.484,-0.061
50.486,-0.064
50.488,-0.066
50.490,-0.067
50.492,-0.067
50.494,-0.066
50.496,-0.066
50.498,-0.066
50.500,-0.067
50.502,-0.069
50.504,-0.071
50.506,-0.073
50.508,-0.072
50.510,-0.071
50.512,-0.067
50.514,-0.063
50.516,-0.059
50.518,-0.057
50.520,-0.055
50.522,-0.053
50.524,-0.051
50.526,-0.049
50.528,-0.046
50.530,-0.044
50.532,-0.043
50.534,-0.044
50.536,-0.045
50.538,-0.047
50.540,-0.050
50.542,-0.051
50.544,-0.052
50.546,-0.051
50.548,-0.049
50.550,-0.047
50.552,-0.045
50.554,-0.044
50.556,-0.044
50.558,-0.046
50.560,-0.049
50.562,-0.052
50.564,-0.056
50.566,-0.058
50.568,-0.061
50.570,-0.062
50.572,-0.062
50.574,-0.061
50.576,-0.059
50.578,-0.055
50.580,-0.051
50.582,-0.047
50.584,-0.045
50.586,-0.045
50.588,-0.047
50.590,-0.051
50.592,-0.053
50.594,-0.053
50.596,-0.050
50.598,-0.044
50.600,-0.038
50.602,-0.032
50.604,-0.029
50.606,-0.030
50.608,-0.034
50.610,-0.040
50.612,-0.047
50.614,-0.053
50.616,-0.059
50.618,-0.063
50.620,-0.065
50.622,-0.066
50.624,-0.065
50.626,-0.064
50.628,-0.062
50.630,-0.061
50.632,-0.061
50.634,-0.061
50.636,-0.063
50.638,-0.065
50.640,-0.066
50.642,-0.067
50.644,-0.066
50.646,-0.064
50.648,-0.063
50.650,-0.062
50.652,-0.062
50.654,-0.063
50.656,-0.064
50.658,-0.065
50.660,-0.065
50.662,-0.064
50.664,-0.063
50.666,-0.060
50.668,-0.057
50.670,-0.054
50.672,-0.052
50.674,-0.051
50.676,-0.051
50.678,-0.052
50.680,-0.054
50.682,-0.055
50.684,-0.055
50.686,-0.054
50.688,-0.052
50.690,-0.049
50.692,-0.046
50.694,-0.042
50.696,-0.039
50.698,-0.035
50.700,-0.033
50.702,-0.031
50.704,-0.030
50.706,-0.029
50.708,-0.027
50.710,-0.023
50.712,-0.018
50.714,-0.011
50.716,-0.005
50.718,0.001
50.720,0.004
50.722,0.006
50.724,0.007
50.726,0.009
50.728,0.012
50.730,0.018
50.732,0.025
50.734,0.032
50.736,0.038
50.738,0.041
50.740,0.041
50.742,0.039
50.744,0.035
50.746,0.030
50.748,0.024
50.750,0.017
50.752,0.009
50.754,-0.001
50.756,-0.011
50.758,-0.021
50.760,-0.030
50.762,-0.038
50.764,-0.045
50.766,-0.052
50.768,-0.057
50.770,-0.062
50.772,-0.065
50.774,-0.067
50.776,-0.067
50.778,-0.068
50.780,-0.070
50.782,-0.075
50.784,-0.081
50.786,-0.086
50.788,-0.090
50.790,-0.089
50.792,-0.085
50.794,-0.079
50.796,-0.072
50.798,-0.069
50.800,-0.069
50.802,-0.074
50.804,-0.080
50.806,-0.086
50.808,-0.089
50.810,-0.090
50.812,-0.088
50.814,-0.084
50.816,-0.080
50.818,-0.078
50.820,-0.079
50.822,-0.081
50.824,-0.086
50.826,-0.092
50.828,-0.099
50.830,-0.107
50.832,-0.113
50.834,-0.117
50.836,-0.114
50.838,-0.101
50.840,-0.075
50.842,-0.032
50.844,0.030
50.846,0.111
50.848,0.208
50.850,0.315
50.852,0.425
50.854,0.529
50.856,0.620
50.858,0.689
50.860,0.730
50.862,0.736
50.864,0.701
50.866,0.621
50.868,0.498
50.870,0.340
50.872,0.161
50.874,-0.019
50.876,-0.180
50.878,-0.307
50.880,-0.390
50.882,-0.432
50.884,-0.439
50.886,-0.424
50.888,-0.398
50.890,-0.368
50.892,-0.339
50.894,-0.314
50.896,-0.293
50.898,-0.276
50.900,-0.260
50.902,-0.244
50.904,-0.226
50.906,-0.205
50.908,-0.179
50.910,-0.150
50.912,-0.121
50.914,-0.094
50.916,-0.074
50.918,-0.061
50.920,-0.056
50.922,-0.057
50.924,-0.061
50.926,-0.065
50.928,-0.066
50.930,-0.062
50.932,-0.053
50.934,-0.042
50.936,-0.031
50.938,-0.022
50.940,-0.018
50.942,-0.020
50.944,-0.025
50.946,-0.031
50.948,-0.037
50.950,-0.038
50.952,-0.036
50.954,-0.032
50.956,-0.026
50.958,-0.022
50.960,-0.019
50.962,-0.019
50.964,-0.019
50.966,-0.019
50.968,-0.018
50.970,-0.015
50.972,-0.012
50.974,-0.009
50.976,-0.008
50.978,-0.009
50.980,-0.011
50.982,-0.015
50.984,-0.017
50.986,-0.019
50.988,-0.020
50.990,-0.019
50.992,-0.017
50.994,-0.015
50.996,-0.012
50.998,-0.010
51.000,-0.006
51.002,-0.003
51.004,-0.000
51.006,0.001
51.008,0.001
51.010,-0.001
51.012,-0.004
51.014,-0.007
51.016,-0.009
51.018,-0.009
51.020,-0.008
51.022,-0.007
51.024,-0.006
51.026,-0.005
51.028,-0.006
51.030,-0.006
51.032,-0.006
51.034,-0.004
51.036,-0.001
51.038,0.003
51.040,0.009
51.042,0.014
51.044,0.017
51.046,0.019
51.048,0.019
51.050,0.018
51.052,0.017
51.054,0.017
51.056,0.018
51.058,0.020
51.060,0.024
51.062,0.027
51.064,0.032
51.066,0.038
51.068,0.044
51.070,0.051
51.072,0.058
51.074,0.064
51.076,0.069
51.078,0.074
51.080,0.078
51.082,0.083
51.084,0.091
51.086,0.100
51.088,0.112
51.090,0.125
51.092,0.138
51.094,0.149
51.096,0.158
51.098,0.163
51.100,0.167
51.102,0.171
51.104,0.177
51.106,0.185
51.108,0.196
51.110,0.209
51.112,0.222
51.114,0.233
51.116,0.241
51.118,0.246
51.120,0.248
51.122,0.249
51.124,0.248
51.126,0.246
51.128,0.242
51.130,0.236
51.132,0.229
51.134,0.221
51.136,0.212
51.138,0.204
51.140,0.194
51.142,0.183
51.144,0.170
51.146,0.156
51.148,0.142
51.150,0.127
51.152,0.114
51.154,0.102
51.156,0.090
51.158,0.078
51.160,0.066
51.162,0.053
51.164,0.039
51.166,0.026
51.168,0.013
51.170,0.002
51.172,-0.006
51.174,-0.012
51.176,-0.014
51.178,-0.015
51.180,-0.014
51.182,-0.015
51.184,-0.016
51.186,-0.020
51.188,-0.025
51.190,-0.032
51.192,-0.039
51.194,-0.046
51.196,-0.051
51.198,-0.055
51.200,-0.057
51.202,-0.057
51.204,-0.056
51.206,-0.056
51.208,-0.056
51.210,-0.058
51.212,-0.062
51.214,-0.066
51.216,-0.070
51.218,-0.072
51.220,-0.073
51.222,-0.072
51.224,-0.070
51.226,-0.068
51.228,-0.067
51.230,-0.067
51.232,-0.068
51.234,-0.069
51.236,-0.071
51.238,-0.073
51.240,-0.074
51.242,-0.075
51.244,-0.075
51.246,-0.075
51.248,-0.074
51.250,-0.072
51.252,-0.069
51.254,-0.066
51.256,-0.064
51.258,-0.062
51.260,-0.061
51.262,-0.060
51.264,-0.061
51.266,-0.062
51.268,-0.062
51.270,-0.062
51.272,-0.062
51.274,-0.060
51.276,-0.058
51.278,-0.056
51.280,-0.053
51.282,-0.050
51.284,-0.047
51.286,-0.045
51.288,-0.043
51.290,-0.042
51.292,-0.041
51.294,-0.042
51.296,-0.043
51.298,-0.045
51.300,-0.048
51.302,-0.050
51.304,-0.052
51.306,-0.054
51.308,-0.054
51.310,-0.054
51.312,-0.054
51.314,-0.054
51.316,-0.054
51.318,-0.054
51.320,-0.054
51.322,-0.053
51.324,-0.051
51.326,-0.049
51.328,-0.047
51.330,-0.045
51.332,-0.044
51.334,-0.043
51.336,-0.043
51.338,-0.044
51.340,-0.045
51.342,-0.045
51.344,-0.046
51.346,-0.046
51.348,-0.046
51.350,-0.045
51.352,-0.044
51.354,-0.043
51.356,-0.042
51.358,-0.041
51.360,-0.041
51.362,-0.041
51.364,-0.042
51.366,-0.044
51.368,-0.045
51.370,-0.045
51.372,-0.045
51.374,-0.045
51.376,-0.046
51.378,-0.047
51.380,-0.049
51.382,-0.052
51.384,-0.054
51.386,-0.056
51.388,-0.057
51.390,-0.057
51.392,-0.057
51.394,-0.057
51.396,-0.057
51.398,-0.058
51.400,-0.059
51.402,-0.058
51.404,-0.058
51.406,-0.057
51.408,-0.056
51.410,-0.054
51.412,-0.052
51.414,-0.049
51.416,-0.045
51.418,-0.042
51.420,-0.039
51.422,-0.037
51.424,-0.036
51.426,-0.036
51.428,-0.037
51.430,-0.038
51.432,-0.039
51.434,-0.038
51.436,-0.035
51.438,-0.030
51.440,-0.022
51.442,-0.013
51.444,-0.003
51.446,0.005
51.448,0.010
51.450,0.013
51.452,0.013
51.454,0.013
51.456,0.014
51.458,0.017
51.460,0.023
51.462,0.030
51.464,0.037
51.466,0.043
51.468,0.046
51.470,0.046
51.472,0.044
51.474,0.038
51.476,0.031
51.478,0.020
51.480,0.007
51.482,-0.010
51.484,-0.027
51.486,-0.044
51.488,-0.058
51.490,-0.067
51.492,-0.070
51.494,-0.067
51.496,-0.061
51.498,-0.054
51.500,-0.050
51.502,-0.048
51.504,-0.051
51.506,-0.057
51.508,-0.066
51.510,-0.076
51.512,-0.084
51.514,-0.089
51.516,-0.090
51.518,-0.088
51.520,-0.084
51.522,-0.079
51.524,-0.076
51.526,-0.074
51.528,-0.075
51.530,-0.077
51.532,-0.079
51.534,-0.079
51.536,-0.077
51.538,-0.074
51.540,-0.072
51.542,-0.071
51.544,-0.073
51.546,-0.076
51.548,-0.081
51.550,-0.087
51.552,-0.094
51.554,-0.102
51.556,-0.110
51.558,-0.114
51.560,-0.114
51.562,-0.105
51.564,-0.083
51.566,-0.045
51.568,0.011
51.570,0.084
51.572,0.174
51.574,0.276
51.576,0.382
51.578,0.485
51.580,0.577
51.582,0.652
51.584,0.702
51.586,0.722
51.588,0.706
51.590,0.650
51.592,0.550
51.594,0.410
51.596,0.239
51.598,0.056
51.600,-0.120
51.602,-0.270
51.604,-0.381
51.606,-0.448
51.608,-0.474
51.610,-0.471
51.612,-0.448
51.614,-0.415
51.616,-0.379
51.618,-0.345
51.620,-0.314
51.622,-0.289
51.624,-0.269
51.626,-0.254
51.628,-0.241
51.630,-0.226
51.632,-0.206
51.634,-0.181
51.636,-0.152
51.638,-0.121
51.640,-0.094
51.642,-0.072
51.644,-0.060
51.646,-0.056
51.648,-0.059
51.650,-0.067
51.652,-0.074
51.654,-0.079
51.656,-0.078
51.658,-0.071
51.660,-0.060
51.662,-0.048
51.664,-0.037
51.666,-0.030
51.668,-0.028
51.670,-0.030
51.672,-0.033
51.674,-0.035
51.676,-0.036
51.678,-0.034
51.680,-0.031
51.682,-0.028
51.684,-0.027
51.686,-0.027
51.688,-0.027
51.690,-0.027
51.692,-0.025
51.694,-0.021
51.696,-0.016
51.698,-0.011
51.700,-0.007
51.702,-0.006
51.704,-0.007
51.706,-0.011
51.708,-0.014
51.710,-0.017
51.712,-0.017
51.714,-0.015
51.716,-0.010
51.718,-0.004
51.720,0.002
51.722,0.007
51.724,0.011
51.726,0.014
51.728,0.016
51.730,0.017
51.732,0.018
51.734,0.018
51.736,0.018
51.738,0.019
51.740,0.021
51.742,0.024
51.744,0.029
51.746,0.033
51.748,0.037
51.750,0.039
51.752,0.038
51.754,0.037
51.756,0.036
51.758,0.036
51.760,0.038
51.762,0.043
51.764,0.048
51.766,0.055
51.768,0.063
51.770,0.072
51.772,0.080
51.774,0.087
51.776,0.091
51.778,0.093
51.780,0.094
51.782,0.093
51.784,0.093
51.786,0.093
51.788,0.094
51.790,0.096
51.792,0.100
51.794,0.105
51.796,0.112
51.798,0.121
51.800,0.131
51.802,0.141
51.804,0.151
51.806,0.161
51.808,0.170
51.810,0.178
51.812,0.186
51.814,0.194
51.816,0.201
51.818,0.208
51.820,0.214
51.822,0.219
51.824,0.224
51.826,0.229
51.828,0.234
51.830,0.238
51.832,0.241
51.834,0.244
51.836,0.246
51.838,0.248
51.840,0.251
51.842,0.254
51.844,0.257
51.846,0.260
51.848,0.262
51.850,0.263
51.852,0.261
51.854,0.256
51.856,0.249
51.858,0.239
51.860,0.227
51.862,0.215
51.864,0.203
51.866,0.191
51.868,0.179
51.870,0.167
51.872,0.154
51.874,0.140
51.876,0.125
51.878,0.110
51.880,0.094
51.882,0.078
51.884,0.064
51.886,0.051
51.888,0.041
51.890,0.033
51.892,0.027
51.894,0.022
51.896,0.018
51.898,0.013
51.900,0.005
51.902,-0.003
51.904,-0.013
51.906,-0.022
51.908,-0.030
51.910,-0.035
51.912,-0.038
51.914,-0.039
51.916,-0.040
51.918,-0.041
51.920,-0.042
51.922,-0.043
51.924,-0.046
51.926,-0.049
51.928,-0.052
51.930,-0.055
51.932,-0.057
51.934,-0.057
51.936,-0.056
51.938,-0.053
51.940,-0.050
51.942,-0.047
51.944,-0.046
51.946,-0.045
51.948,-0.047
51.950,-0.051
51.952,-0.055
51.954,-0.058
51.956,-0.061
51.958,-0.061
51.960,-0.059
51.962,-0.056
51.964,-0.052
51.966,-0.049
51.968,-0.047
51.970,-0.047
51.972,-0.047
51.974,-0.047
51.976,-0.047
51.978,-0.046
51.980,-0.044
51.982,-0.043
51.984,-0.042
51.986,-0.042
51.988,-0.043
51.990,-0.044
51.992,-0.047
51.994,-0.049
51.996,-0.051
51.998,-0.052
52.000,-0.051
52.002,-0.049
